@relation data_set_cnpjs-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.ReplaceMissingValues

@attribute capital_sociallicitacoes numeric
@attribute tipo=FILIAL numeric
@attribute situacao=BAIXADA numeric
@attribute natureza_juridica=206-2 numeric
@attribute natureza_juridica=213-5 numeric
@attribute natureza_juridica=230-5 numeric
@attribute natureza_juridica=306-9 numeric
@attribute natureza_juridica=399-9 numeric
@attribute natureza_juridica=224-0 numeric
@attribute natureza_juridica=205-4 numeric
@attribute natureza_juridica=214-3 numeric
@attribute natureza_juridica=223-2 numeric
@attribute natureza_juridica=207-0 numeric
@attribute natureza_juridica=401-4 numeric
@attribute natureza_juridica=204-6 numeric
@attribute participacoes numeric
@attribute vitorias numeric
@attribute class {NAO,SIM}

@data
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.045614,0.02509,NAO
0.000571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017544,0.02509,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0.000016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010526,0.017921,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010526,0.014337,NAO
0.000031,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.007168,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010526,0.017921,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0.000569,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.003509,0.010753,NAO
0.000015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.014035,0.010753,NAO
0.000004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02807,0.028674,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.007168,NAO
0.000571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.087719,0.089606,NAO
0.000571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.021053,0.02509,NAO
0.000571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.007168,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010526,0.010753,NAO
0.000571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0.000571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05614,0.032258,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.035088,0.032258,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.024561,0.028674,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.038596,0.02509,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.070175,0.078853,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007018,0.010753,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.091228,0.100358,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.014035,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.021053,0.028674,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010526,0.021505,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021053,0.028674,NAO
0.000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010526,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021053,0.028674,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.045614,0.046595,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.014035,0,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010753,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.031579,0.043011,SIM
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.035088,0.043011,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017544,0.017921,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.024561,0.032258,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.021053,0.021505,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.140351,0.071685,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.087719,0.096774,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0.000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017544,0.02509,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02807,0.032258,NAO
0.000075,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.024561,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0.000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0.007168,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.052632,0.053763,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.063158,0.057348,NAO
0.000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0.003584,NAO
0.000007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.024561,0.032258,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02807,0.039427,NAO
0.000003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.017544,0.017921,NAO
0.000003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.014035,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.087719,0.082437,NAO
0.000022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.010753,SIM
0.000003,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.014035,0.021505,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017544,0.02509,NAO
0.000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0.003584,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010753,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0.000003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.010753,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.063158,0.078853,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.014337,NAO
0.000007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.031579,0.021505,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.063158,0.060932,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.154386,0.146953,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.035088,0.043011,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.052632,0.057348,NAO
0.000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.077193,0.014337,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010526,0.017921,NAO
0.000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0.000037,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007018,0.010753,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007018,0.010753,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021053,0.02509,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010526,0.014337,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.021053,0.028674,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010526,0.017921,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.010526,0.014337,NAO
0.000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.021053,0.028674,SIM
0.000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0.007168,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0.000007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SIM
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010526,0.017921,NAO
0.000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0.003584,NAO
0.000006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017544,0.017921,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010526,0.017921,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.00001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.035088,0.010753,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.042105,0.035842,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.049123,0.060932,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,SIM
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.105263,0.082437,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.021053,0.02509,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.189474,0.09319,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.031579,0.039427,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.021053,0.017921,NAO
0.000004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007018,0.010753,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.042105,0.035842,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.101754,0.053763,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.049123,0.053763,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0.007168,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007018,0.010753,NAO
0.000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.210526,0.207885,NAO
0.000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.014035,0.021505,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.038596,0.035842,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.045614,0.003584,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.049123,0.053763,NAO
0.000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.010526,0.017921,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0.007168,NAO
0.000089,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0.000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.066667,0.028674,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,SIM
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.00001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.014035,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021053,0.02509,NAO
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0.000009,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007018,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.010526,0.010753,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.049123,0.057348,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0.000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.122807,0.050179,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017544,0.014337,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.014035,0.021505,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.014035,0.017921,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0.000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.017544,0.014337,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0,NAO
0.000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02807,0.035842,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.010526,0.014337,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.035088,0.035842,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0.00003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.010526,0.003584,NAO
0.000016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.021053,0.014337,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017544,0.010753,NAO
0.000004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010526,0.014337,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02807,0.02509,NAO
0.000006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010526,0.003584,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010526,0.017921,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.014035,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.82807,0.856631,NAO
0.000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0.000009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.031579,0.035842,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.00003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.045614,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.014035,0.021505,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.224561,0.146953,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.003584,NAO
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010526,0.014337,NAO
0.000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.014035,0.021505,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0.000002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.014035,0.021505,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.066667,0.075269,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.024561,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.017921,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003509,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007018,0.014337,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.035088,0.032258,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003509,0.010753,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021053,0.028674,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0.000015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.010526,0.007168,NAO
0.000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007168,NAO
